"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSMUSG00000035783"	664.981275077973	-0.950625464505842	0.127972007674885	8.57647534274944e-15	1.70637553419343e-10
"ENSMUSG00000055866"	475.796321858886	-1.40101762608312	0.23413459538513	1.4779762896027e-11	9.80193875264511e-08
"ENSMUSG00000076431"	273.862352778343	1.28944176511246	0.209767945537448	1.44253537226416e-11	9.80193875264511e-08
"ENSMUSG00000042745"	248.630333570471	-0.968804817418358	0.163600534272638	1.75499736103944e-10	8.72935687381017e-07
"ENSMUSG00000019932"	259.271374680082	1.32201740349511	0.243011599532317	5.73263676460254e-10	2.28113082137064e-06
"ENSMUSG00000031250"	157.800076981601	1.09720624274762	0.206964001999132	3.98351648529083e-09	1.26034501341765e-05
"ENSMUSG00000028957"	1515.96254461822	-0.991269143816845	0.186297510478559	4.43426572875128e-09	1.26034501341765e-05
"ENSMUSG00000038216"	114.445959137158	1.2626054369453	0.252058011727109	6.95563336642462e-09	1.7298660182298e-05
"ENSMUSG00000037379"	79.5335945665889	1.19109685512823	0.237982425114883	1.08657038840377e-08	2.40204493863126e-05
"ENSMUSG00000107835"	59.9367027746879	-1.10289372499637	0.232026478235918	4.60509511413041e-08	8.39909123912487e-05
"ENSMUSG00000045246"	814.131039206624	0.982947021471975	0.204066507813168	4.64364714668142e-08	8.39909123912487e-05
"ENSMUSG00000029817"	1283.13691869811	-0.597512792734907	0.127729953904103	5.06755302763895e-08	8.40200291982537e-05
"ENSMUSG00000107624"	78.8181733953721	-1.09123400252546	0.231461050107946	5.58859783639414e-08	8.5531340425306e-05
"ENSMUSG00000055148"	1157.00613758673	-0.505751427188887	0.109076099313845	8.05289442953278e-08	0.000112059829827993
"ENSMUSG00000089555"	62.6288710449828	-1.18482448831607	0.263776635828095	8.44841901598256e-08	0.000112059829827993
"ENSMUSG00000030161"	1001.32236488551	-0.641133561214904	0.140803606306703	9.37897569874363e-08	0.000116627562813877
"ENSMUSG00000019326"	315.269927380412	-0.892847348852307	0.196870162376463	1.50688017264223e-07	0.000176358164205235
"ENSMUSG00000069763"	323.786139937733	0.885620847261097	0.199262660698648	2.12909241553305e-07	0.000235335681663586
"ENSMUSG00000055116"	1301.06107876908	0.766552168338555	0.174216089258308	2.25961254544677e-07	0.0002366171116011
"ENSMUSG00000053963"	68.8529355926318	-1.04902691855463	0.241809006955223	2.44547851882986e-07	0.000243276203053194
"ENSMUSG00000046223"	32.3078526292447	-1.19326381930034	0.295425816867425	3.00241075260479e-07	0.000281306577014337
"ENSMUSG00000098973"	26.5081091382621	-1.67100927155208	1.2622557754447	3.11054719255901e-07	0.000281306577014337
"ENSMUSG00000068114"	569.980382379804	0.813084085229402	0.188772264472865	3.41505796937456e-07	0.000295417362429027
"ENSMUSG00000008318"	524.4517948227	0.687881626905621	0.161933743585584	3.69181326511532e-07	0.00030605131967806
"ENSMUSG00000018830"	1097.75977470696	-0.738667359483707	0.175025323321377	4.36314879101045e-07	0.000347236833383776
"ENSMUSG00000028445"	263.661046555854	0.700696888284223	0.167426069437317	4.77871073677537e-07	0.000365681649303395
"ENSMUSG00000020866"	301.808423917507	0.622234668257042	0.150956674327456	5.86276365276296e-07	0.000432020539390266
"ENSMUSG00000073375"	2962.38578490639	0.708102338161296	0.172497118126709	6.48112453563298e-07	0.000460530192003406
"ENSMUSG00000029238"	3368.84574369092	0.33950217692739	0.0748108471871068	7.30204299937392e-07	0.000500970508674288
"ENSMUSG00000026077"	141.785950516964	1.04485305544646	0.28328711388106	1.34267800341776e-06	0.000890464051866656
"ENSMUSG00000029673"	1905.07273473317	0.602322985212832	0.165273744494302	3.09683598763624e-06	0.00198756931645196
"ENSMUSG00000059201"	39.7989256244791	-1.14652969467062	0.582751871302532	3.42464251248309e-06	0.00212927148213636
"ENSMUSG00000067279"	28016.5782436539	0.601930657988263	0.16974961204053	4.12083490833779e-06	0.00248448882837238
"ENSMUSG00000001333"	1005.27955776579	0.367374289094132	0.0935732196635877	4.97722277288909e-06	0.00291255365557063
"ENSMUSG00000103593"	239.640096574673	-0.670778212149396	0.196841761904124	5.39961255691188e-06	0.00306944832663768
"ENSMUSG00000008348"	4639.28193766173	0.486327847570334	0.136015062554885	5.56243465676784e-06	0.00307417222030703
"ENSMUSG00000046828"	614.333128209079	0.714270940462988	0.213456659359139	5.93480580869471e-06	0.00319132152350784
"ENSMUSG00000022893"	1605.68507116309	-0.555904580877336	0.161699009298503	6.15413600441711e-06	0.00322217605115481
"ENSMUSG00000103772"	116.373508963508	-0.925263631225905	0.308233749122583	7.04371526700775e-06	0.00350354397380965
"ENSMUSG00000053964"	123.00675885332	-0.794210007681522	0.247241220647807	6.98376431820152e-06	0.00350354397380965
"ENSMUSG00000042834"	2916.72318414021	0.748808189658533	0.23834425428725	8.73218945457196e-06	0.00423745466800399
"ENSMUSG00000030495"	37.6169720020172	-0.979348836848435	0.621354101021037	9.34302641701706e-06	0.00439260944555603
"ENSMUSG00000031489"	26.7331634745248	-1.01207825360106	0.558876130429285	9.49347638514824e-06	0.00439260944555603
"ENSMUSG00000107962"	241.093420213551	-0.608229118736129	0.19024975777444	9.84063058352617e-06	0.00444975422931447
"ENSMUSG00000027230"	194.745755327531	0.570492721577604	0.178123146010728	1.05823138093677e-05	0.0046787936789151
"ENSMUSG00000027602"	3320.73181219677	0.407336995651255	0.116592699085351	1.14563643281516e-05	0.004955126623324
"ENSMUSG00000120512"	375.08520888659	0.567327511878039	0.183952043352299	1.39159967357481e-05	0.00589090789477542
"ENSMUSG00000028680"	55.0899777301275	-0.936112389982383	0.414953538496899	1.59928777018454e-05	0.00649376111746767
"ENSMUSG00000074063"	202.934614213818	-0.594146809655284	0.198458623323064	1.57629947021084e-05	0.00649376111746767
"ENSMUSG00000044006"	322.627746788749	0.813057716591269	0.303995405151292	1.67686983190821e-05	0.00667260043512916
"ENSMUSG00000027848"	303.793681090567	0.56105332356616	0.187890432065073	1.74204944240149e-05	0.00679604229529806
"ENSMUSG00000004043"	752.234999009566	0.391590615920666	0.11699248028977	1.79575182335805e-05	0.00687082274567918
"ENSMUSG00000019947"	2485.66659881267	0.569595041099038	0.196793694801203	2.0492757165231e-05	0.00769290370866861
"ENSMUSG00000033981"	17.1640453167849	0.749012346386803	0.67780010353113	2.10264126265152e-05	0.00774706491883604
