"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSMUSG00000073535"	558.728786084279	-2.08501613438844	0.0941051703019492	1.3973795398129e-110	3.25980699047554e-106
"ENSMUSG00000006576"	817.634106000495	-1.83043151380605	0.090324934609308	4.05158343461008e-93	4.7257669181292e-89
"ENSMUSG00000024063"	1703.81657375909	-1.43618579607257	0.0720079302553825	2.4226039663571e-90	1.88381684423928e-86
"ENSMUSG00000028444"	659.328820476135	2.42453883688454	0.128821885789321	5.00096516797464e-81	2.91656288596281e-77
"ENSMUSG00000057948"	155.40225694618	-3.53410334754053	0.19729770525918	1.46451356186996e-74	6.83283447426049e-71
"ENSMUSG00000033576"	3852.11084606801	-1.09544256765133	0.0619727708081345	2.8599893446728e-71	1.11196385720879e-67
"ENSMUSG00000025085"	27571.2963030141	-1.7659167054963	0.100363590451252	3.91969673616898e-71	1.30626693516214e-67
"ENSMUSG00000040485"	464.396683366177	-2.81646789259031	0.167793996138073	1.43226226063584e-65	4.1764767520141e-62
"ENSMUSG00000038178"	6525.69657255399	-1.14436509289112	0.0700891871384513	2.34263406589371e-61	6.07210749879649e-58
"ENSMUSG00000023828"	206.579666747243	2.10599396480591	0.129786235522882	4.71345014029357e-61	1.09955364872768e-57
"ENSMUSG00000020990"	326.893405947421	-2.44247416188684	0.15237083888737	7.34569220969323e-60	1.55782098061567e-56
"ENSMUSG00000032402"	7162.34357511458	1.30204685163201	0.0824004160438382	6.15570153718889e-58	1.19666837882952e-54
"ENSMUSG00000052276"	1302.41335745201	-1.63162037198637	0.105257593687352	4.55592163052335e-56	8.17542613821913e-53
"ENSMUSG00000029862"	5707.96527428152	0.664825655199159	0.0430781973878073	1.41184866459019e-55	2.35254326054e-52
"ENSMUSG00000030161"	3433.63971804968	-1.59256479333083	0.103730378728617	4.48910246903886e-55	6.98145215984924e-52
"ENSMUSG00000010461"	978.72078823104	1.29570479950759	0.0849454041162624	3.23492781298497e-54	4.71652475133209e-51
"ENSMUSG00000068697"	21048.6315433159	1.00950535009711	0.0659798478928114	4.01949101734711e-54	5.42284052402191e-51
"ENSMUSG00000020919"	12315.7292536145	0.986497413156253	0.0644846743606049	4.18429052779468e-54	5.42284052402191e-51
"ENSMUSG00000036856"	521.341141469123	1.6528952502797	0.111263904817628	8.58771252839904e-52	1.05439030453944e-48
"ENSMUSG00000030554"	31907.633209178	0.686228171858832	0.0466059079171407	6.5254024468545e-51	7.61122941401109e-48
"ENSMUSG00000040543"	284.073372025287	1.46769674247966	0.10065711597872	5.19655040506841e-50	5.77262513568742e-47
"ENSMUSG00000047205"	5920.44455559044	-1.89309426988268	0.129957241892966	6.76248324954046e-50	7.1706913293309e-47
"ENSMUSG00000056328"	760378.076946772	1.75657289274831	0.121001033331097	1.33092034505564e-49	1.34990042649817e-46
"ENSMUSG00000090257"	134.183197939641	-2.1708862143261	0.149718232064998	1.61265812470869e-49	1.56750369721685e-46
"ENSMUSG00000112071"	108.423042178432	-2.52975249092177	0.17761684837244	3.85490239423291e-48	3.59708652210661e-45
"ENSMUSG00000038370"	7143.10051423004	-1.56034502701524	0.112466625721743	1.20431731773591e-45	1.08055055339012e-42
"ENSMUSG00000029469"	1475.92993010594	-1.10706139633245	0.0794040184844864	1.46105021439545e-45	1.26234738523766e-42
"ENSMUSG00000030541"	63864.536984643	-1.22508242351418	0.0884530433665422	3.39807817325309e-45	2.83108455805886e-42
"ENSMUSG00000049551"	6546.71815454627	-1.29088468151731	0.0934823596611825	4.74716039915138e-45	3.74997594313812e-42
"ENSMUSG00000085479"	235.932257447598	1.82775321219121	0.132636490370189	4.82249992687515e-45	3.74997594313812e-42
