"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSMUSG00000093894"	24.0685504529383	-0.00209342208766323	0.0159581293685229	1.91292549023273e-06	0.0435190549027946
"ENSMUSG00000100764"	0.494271963687687	1.7593515333155e-05	0.0159640014360741	0.819148254462531	0.99688281168586
"ENSMUSG00000100635"	0.460169764130229	-3.15145330584533e-05	0.0159639353917252	0.72506824509648	0.99688281168586
"ENSMUSG00000100480"	0.451617342339892	2.05643404640952e-05	0.0159639358988731	0.818306241934024	0.99688281168586
"ENSMUSG00000051285"	1140.88959826529	-0.000237920633371266	0.0159343153417825	0.807082094525637	0.99688281168586
"ENSMUSG00000103509"	2.12111952300956	-0.000105148363691085	0.0159632248415715	0.548508736412255	0.99688281168586
"ENSMUSG00000048538"	1711.36143467227	-0.000612673970806977	0.0159495677850441	0.369293968975602	0.99688281168586
"ENSMUSG00000097797"	0.273091122179725	2.6601411640764e-05	0.0159640543227384	0.682622205640132	0.99688281168586
"ENSMUSG00000039748"	4.07244219244456	0.000217550992397331	0.0159622616937322	0.380156328324007	0.99688281168586
"ENSMUSG00000057363"	95.7795628275684	-0.000477936590270724	0.0159469049143839	0.519395312512058	0.99688281168586
"ENSMUSG00000047216"	6.4676449811317	0.00013513465087221	0.0159622291940119	0.588786479879018	0.99688281168586
"ENSMUSG00000090243"	0.306604793221344	-2.84266990944144e-05	0.0159640629795163	0.651305660363738	0.99688281168586
"ENSMUSG00000100701"	1.17972779256095	-4.24700366040096e-05	0.0159635421621362	0.767211093826482	0.99688281168586
"ENSMUSG00000100555"	0.856581375626128	3.24651639531112e-05	0.0159637481230099	0.783853256558103	0.99688281168586
"ENSMUSG00000038702"	5.69082697061883	0.000194774130562744	0.0159613835808969	0.514928634535943	0.99688281168586
"ENSMUSG00000033021"	271.576597908606	0.00119050685656185	0.0159515137553854	0.0610119302271204	0.99688281168586
"ENSMUSG00000078184"	7.12481209834379	0.000360345594843825	0.0159629362383909	0.0713167911770851	0.99688281168586
"ENSMUSG00000025909"	4.65218240759737	-0.000292778056494794	0.0159619435646406	0.273885343123546	0.99688281168586
"ENSMUSG00000084353"	17.0843837499763	0.000107779263115595	0.0159576502920212	0.813398400160448	0.99688281168586
"ENSMUSG00000066693"	1.17612963068756	3.31497838476481e-05	0.0159635966080039	0.809182378628936	0.99688281168586
"ENSMUSG00000102316"	0.33734816268716	3.39686526286592e-05	0.0159640362852274	0.62422916892329	0.99688281168586
"ENSMUSG00000103411"	0.357052440320334	-3.16554302234312e-05	0.0159640618942734	0.616306131722308	0.99688281168586
"ENSMUSG00000061024"	159.458974202024	-0.000624902878362451	0.0159472861471511	0.394315751149532	0.99688281168586
"ENSMUSG00000026374"	394.333739770572	0.000276705170719247	0.0159269199295776	0.799178226356913	0.99688281168586
"ENSMUSG00000026377"	196.245938294424	0.000502648988597791	0.0159345420366732	0.604557344441332	0.99688281168586
"ENSMUSG00000025911"	779.628392531939	-0.00103318876779232	0.0159400935104238	0.237913468554099	0.99688281168586
"ENSMUSG00000081441"	12.4975692786018	-0.000350741994253051	0.0159593597996582	0.371450378442895	0.99688281168586
"ENSMUSG00000057335"	76.50583734195	-0.000270094201008536	0.0159533141890517	0.646374313865079	0.99688281168586
"ENSMUSG00000104154"	0.460103366003962	-1.97583959502518e-05	0.0159640076503436	0.793947530246684	0.99688281168586
"ENSMUSG00000100551"	0.405030431412504	-2.47710259436759e-06	0.0159640214895803	0.97280745550338	0.99688281168586
"ENSMUSG00000025912"	7.24042397644407	-6.28984662489262e-05	0.0159613574560328	0.834203169452288	0.99688281168586
"ENSMUSG00000045210"	297.897430838882	-0.000341462758017395	0.0159556470261457	0.512876776425141	0.99688281168586
"ENSMUSG00000041763"	304.450066156273	-0.000215541722969684	0.0159460271979731	0.776816845778536	0.99688281168586
"ENSMUSG00000026504"	106.902542268556	0.00106194200975161	0.0159387800912077	0.237438398279634	0.99688281168586
"ENSMUSG00000047343"	0.877618508786396	-5.66835567140116e-05	0.0159638236951954	0.598613859383326	0.99688281168586
"ENSMUSG00000102211"	0.886932392748053	3.50510565385759e-05	0.0159637449832452	0.767920824919781	0.99688281168586
"ENSMUSG00000087082"	0.527852032855573	-6.61040550738324e-05	0.0159639828584318	0.412770446218745	0.99688281168586
"ENSMUSG00000091844"	1.6328659931113	9.70303514725257e-05	0.0159634411653414	0.529439240200068	0.99688281168586
"ENSMUSG00000026483"	62.9514842534287	-0.000404887669715667	0.0159537945497402	0.481765514091722	0.99688281168586
"ENSMUSG00000019699"	37.4915763151955	0.000225016857362489	0.015950741968187	0.730997279290924	0.99688281168586
"ENSMUSG00000104391"	0.426393518790397	1.99183408602661e-05	0.0159639434425381	0.821257009543358	0.99688281168586
"ENSMUSG00000063659"	174.542056558195	-0.000393142074110724	0.0159489241491326	0.572855757444303	0.99688281168586
"ENSMUSG00000102432"	7.63046446212598	0.000422743482408908	0.0159614365872457	0.153610310313604	0.99688281168586
"ENSMUSG00000026049"	22.692249075002	0.000273946829880468	0.0159574585892654	0.554277317720364	0.99688281168586
"ENSMUSG00000043019"	276.07327435411	-0.000324736995540486	0.0159580855290235	0.46166908777516	0.99688281168586
"ENSMUSG00000032666"	38.7625078751372	0.000167921914166256	0.0159562598638959	0.738387098491721	0.99688281168586
"ENSMUSG00000015961"	431.064993951883	-0.000155232929347249	0.0159400014653933	0.859518527378421	0.99688281168586
"ENSMUSG00000014980"	57.0069313512356	0.000300074256308807	0.015953278289304	0.610826882464181	0.99688281168586
"ENSMUSG00000026235"	2.71978550752873	0.000113589495742771	0.0159630233905145	0.555596392399389	0.99688281168586
"ENSMUSG00000032649"	8.06914100499058	0.000226447252513194	0.0159604191203266	0.513706372935446	0.99688281168586
"ENSMUSG00000026047"	40.405606637683	-0.000174909565120655	0.0159523409819857	0.775895844699921	0.99688281168586
"ENSMUSG00000091476"	1.86622883428804	-3.40269639894555e-05	0.0159631797328739	0.849491749048946	0.99688281168586
"ENSMUSG00000104097"	1.10431889621068	2.36137672933847e-05	0.0159635196173956	0.871472258272862	0.99688281168586
"ENSMUSG00000102493"	0.392487495404885	1.06964072167482e-05	0.015964023504949	0.882265235831541	0.99688281168586
"ENSMUSG00000041684"	98.3739287420556	-0.000441630427424924	0.0159417691923425	0.601027711092614	0.99688281168586
"ENSMUSG00000032908"	2.38917491811819	-0.000149849774412913	0.0159631627230745	0.407252621537833	0.99688281168586
"ENSMUSG00000026502"	133.321177432807	-0.000565487951147719	0.0159485192919892	0.423415358307648	0.99688281168586
"ENSMUSG00000104126"	6.72141073010284	8.98232068812805e-05	0.0159609115381892	0.781141152199434	0.99688281168586
"ENSMUSG00000026500"	4.24804623460872	-0.000183114512685541	0.0159616839275057	0.517064684681963	0.99688281168586
"ENSMUSG00000026048"	214.426357566605	-0.000293986908459817	0.0159356580765438	0.757532424450472	0.99688281168586
"ENSMUSG00000046828"	0.30680096939329	-2.08991131924298e-06	0.0159640473445949	0.975022055903278	0.99688281168586
"ENSMUSG00000026245"	302.807916805834	0.000555094826582356	0.0159500609802432	0.407971940370815	0.99688281168586
"ENSMUSG00000101798"	0.239185098794213	2.28631111077e-05	0.0159640631330363	0.716066840651114	0.99688281168586
"ENSMUSG00000104018"	1.36250503510444	-0.000158739215938366	0.0159637381253112	0.184780449827367	0.99688281168586
"ENSMUSG00000090486"	0.426393518790397	1.99183408602661e-05	0.0159639434425381	0.821257009543358	0.99688281168586
"ENSMUSG00000026482"	129.137403789443	0.000257883993745257	0.015943300889039	0.751763860112099	0.99688281168586
"ENSMUSG00000086145"	0.699354862924443	7.02402055980226e-06	0.0159638719230847	0.94415797291502	0.99688281168586
"ENSMUSG00000080950"	6.35389265743781	-1.88342425191401e-05	0.0159606624674749	0.955213462117682	0.99688281168586
"ENSMUSG00000012187"	6.18500929366378	0.000178475468961637	0.0159608175918637	0.586237884130855	0.99688281168586
"ENSMUSG00000008475"	1019.40905550161	6.73890597195269e-05	0.015925868215737	0.951272957707043	0.99688281168586
"ENSMUSG00000056870"	1.82357421294024	-3.87245991067911e-05	0.0159631479359027	0.831611255349332	0.99688281168586
"ENSMUSG00000039630"	1991.78446197463	-0.000622524246829097	0.0159386554363377	0.489644636545205	0.99688281168586
"ENSMUSG00000104279"	6.27915665581538	-0.000182891869680212	0.0159614571937678	0.535492679024559	0.99688281168586
"ENSMUSG00000026495"	58.7680383768423	-0.000245128483765413	0.0159522634707388	0.690881721639303	0.99688281168586
"ENSMUSG00000032883"	323.109871073992	-0.000349933989003898	0.015956918261395	0.467344571457633	0.99688281168586
"ENSMUSG00000026480"	69.1817676941446	0.000858566661585276	0.0159528013284551	0.154080535771956	0.99688281168586
"ENSMUSG00000025915"	116.0489651353	0.000151656669182039	0.0159522965484267	0.805399072278282	0.99688281168586
"ENSMUSG00000079470"	109.604825746111	-0.000309430394487122	0.0159606144807351	0.359423474467169	0.99688281168586
"ENSMUSG00000099377"	14.7024360966189	-0.000274398102625468	0.0159590996068918	0.495796387001545	0.99688281168586
"ENSMUSG00000072978"	4.40752310377782	0.000117872900392625	0.0159616357178834	0.679542186869735	0.99688281168586
"ENSMUSG00000046334"	1.66317385462343	0.000174523635177156	0.01596346548932	0.250138973241294	0.99688281168586
"ENSMUSG00000055067"	57.825182835014	8.84941956477565e-05	0.01595159017218	0.888914867037843	0.99688281168586
"ENSMUSG00000054702"	6.78435435120988	-8.21744761406649e-05	0.0159624868607255	0.72426903269055	0.99688281168586
"ENSMUSG00000096474"	42.855919550528	0.000525181233109538	0.0159612477585928	0.0863834719397434	0.99688281168586
"ENSMUSG00000026492"	286.099999912108	-0.000880017976703949	0.0159418116713277	0.296952122547627	0.99688281168586
"ENSMUSG00000082395"	1.10781052255486	-4.980614647896e-05	0.0159636561149571	0.702008085820531	0.99688281168586
"ENSMUSG00000038949"	229.061297096532	-0.000539533602281076	0.0159533098282083	0.359502243615608	0.99688281168586
"ENSMUSG00000026043"	209.551611815487	0.000381930734557463	0.0159445975398798	0.628617270704426	0.99688281168586
"ENSMUSG00000046101"	1.53077881312734	3.67268126935513e-05	0.0159633569685806	0.821486002823799	0.99688281168586
"ENSMUSG00000099032"	31.822418094279	0.000491740210632261	0.0159584055726322	0.252181759339926	0.99688281168586
"ENSMUSG00000038936"	36.0612306454302	2.67719197078441e-05	0.0159543285426372	0.961911013781066	0.99688281168586
"ENSMUSG00000042772"	322.727472924766	-0.000338571650635624	0.01594713554519	0.645892256054257	0.99688281168586
"ENSMUSG00000026042"	51.1093119716667	0.000194982339743917	0.0159489843006811	0.779325468844655	0.99688281168586
"ENSMUSG00000073643"	230.314449530403	0.000128233576033919	0.0159503891437879	0.846637973524725	0.99688281168586
"ENSMUSG00000025916"	4.17300644808588	-4.83327570126216e-05	0.0159620857799698	0.851944393327254	0.99688281168586
"ENSMUSG00000026248"	150.81247769376	0.000553027496692504	0.0159494109302877	0.420191358276608	0.99688281168586
"ENSMUSG00000026249"	68.5441508692461	0.000880292927330852	0.0159464901283987	0.240908460009845	0.99688281168586
"ENSMUSG00000042751"	9.77891458334541	-1.33165251032723e-05	0.0159595572734434	0.972359833225899	0.99688281168586
"ENSMUSG00000067106"	174.866030303089	0.000428286883725584	0.0159479820862627	0.551056455367926	0.99688281168586
"ENSMUSG00000043230"	0.272894946007779	-1.93244294190066e-06	0.0159640578596628	0.975981136908974	0.99688281168586
"ENSMUSG00000026491"	401.774872195998	-0.000584893744744154	0.0159522763511139	0.34244075461657	0.99688281168586
"ENSMUSG00000025917"	533.440743747778	0.000215479158580175	0.0159296909091665	0.83688736709768	0.99688281168586
"ENSMUSG00000104418"	0.515874382847327	2.71383606077967e-05	0.0159639224575848	0.767721077102728	0.99688281168586
"ENSMUSG00000004364"	581.487132317963	-3.00289075436606e-05	0.0159393791068092	0.973031381968224	0.99688281168586
"ENSMUSG00000103076"	1.97017917367724	0.000152645729038928	0.0159634346505179	0.324615426733175	0.99688281168586
"ENSMUSG00000103525"	0.374549636244901	-3.26835639901571e-05	0.0159640615753429	0.605359654595352	0.99688281168586
"ENSMUSG00000026478"	161.677713956226	-0.00017115159012026	0.0159499194266979	0.799599085460102	0.99688281168586
"ENSMUSG00000079138"	0.733260886309954	1.55890911618883e-05	0.0159637612620265	0.893615272909529	0.99688281168586
"ENSMUSG00000042708"	0.861971143496771	8.22189152664846e-05	0.0159638281471947	0.442336760676382	0.99688281168586
